Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Spawn_Radius_M
8001,0.0,1.1795,-0.1508,False,False,2.045,-1.5685,2.1622,-1.8024,-1.6162,0.0303,0.1385,-0.0391,1.0552,2.7195,-0.4337,0.2754,0.0,-0.2616,0.7976,0.8385,0.802,-0.26,0.01,0.0282,-0.0557,0.0706,0.0593,-0.0707,0.0447,-2.7662,0.0
8101,0.0,0.9934,0.0001,False,False,3.6284,0.2495,3.0625,-3.8475,-3.1285,3.7075,-0.0002,0.0013,-0.0017,-0.0122,0.0062,-0.0073,0.2177,-0.1243,0.6475,0.821,0.802,-0.26,0.01,0.0594,-0.0149,-0.0158,0.0035,-0.0637,-0.0527,-0.345,0.0
8201,0.0,0.9935,0.0,False,False,3.6658,0.2493,3.0517,-3.9043,-3.1371,3.5959,-0.0016,0.0017,-0.0023,-0.0174,0.0008,-0.0406,0.1627,-0.1247,0.646,0.8285,0.802,-0.26,0.01,0.0221,0.0494,0.0643,0.0458,-0.0501,-0.0526,2.634,0.0
8301,0.0,1.0014,-0.0006,False,False,3.6811,0.2493,3.0516,-3.9046,-3.1373,3.6322,0.0014,0.0018,0.0234,0.1251,0.011,0.1647,0.276,-0.1373,0.6359,0.8205,0.802,-0.26,0.01,-0.0428,0.0292,0.0752,0.069,0.0391,-0.0528,2.6124,0.0
8401,0.0,1.0087,-0.0008,False,False,3.7125,0.2493,3.0509,-3.9097,-3.1353,3.6779,0.0,-0.0001,-0.0042,-0.0265,0.0187,0.0022,0.1795,-0.1463,0.6326,0.8176,0.802,-0.26,0.01,0.0694,-0.0562,0.0244,-0.0797,0.071,0.0676,1.6103,0.0
8501,0.0,1.1853,-0.1207,False,False,2.0673,-1.5377,2.1284,-1.7747,-1.6223,-0.0036,0.3271,0.2249,0.7953,2.5403,0.0728,-0.1307,-0.0,-0.2685,0.7965,0.8392,0.802,-0.26,0.01,0.0682,-0.0069,0.0077,0.0718,-0.0417,-0.0191,-2.9573,0.0
8601,0.0,1.0146,0.0,False,False,3.4041,0.2491,3.0337,-4.0136,-3.1288,3.7594,-0.0016,0.0003,0.001,0.0081,0.0008,0.0249,0.2931,-0.1447,0.6543,0.8107,0.802,-0.26,0.01,0.021,-0.0039,-0.0092,0.0224,-0.0129,0.0642,-0.1339,0.0
8701,0.0,1.0179,0.0,False,False,3.4153,0.2491,3.0312,-4.0265,-3.1275,3.7817,0.0001,-0.0006,-0.0949,-0.4713,-0.0178,-1.8345,0.336,-0.1492,0.6517,0.8109,0.802,-0.26,0.01,-0.0439,-0.0685,-0.0215,-0.0407,-0.056,-0.0393,0.8309,0.0
8801,0.0,1.0204,0.0,False,False,3.4436,0.2489,3.0158,-4.0987,-3.1254,3.6026,0.4367,0.0015,-0.0238,-0.0854,-0.0062,0.1023,0.275,-0.1536,0.6473,0.8089,0.802,-0.26,0.01,0.0673,-0.0612,-0.0237,0.046,-0.0265,0.0581,1.0569,0.0
8901,0.0,1.0164,0.0,False,False,3.4827,0.2491,3.0377,-3.9916,-3.1238,3.9265,-0.0,0.0049,0.0635,0.3971,0.0045,1.3729,0.2994,-0.1506,0.6436,0.8133,0.802,-0.26,0.01,-0.0278,-0.0039,0.046,-0.0169,0.0156,0.0414,1.2632,0.0
9001,0.0,1.183,-0.1196,False,False,2.0585,-1.5623,2.1583,-1.8148,-1.6089,0.0026,0.2862,0.0056,1.021,2.5723,-0.0481,-0.0308,-0.0,-0.2675,0.7931,0.8405,0.802,-0.26,0.01,0.0562,-0.0465,0.0631,0.0321,-0.0241,-0.006,-2.6797,0.0
9101,0.0,1.0191,0.0,False,False,3.8707,0.2491,3.0373,-3.9941,-3.1291,3.7026,-0.0012,0.0001,-0.0013,-0.0068,0.0002,-0.0077,0.3077,-0.1745,0.581,0.809,0.802,-0.26,0.01,-0.0107,0.0746,0.0008,0.0747,-0.076,0.0552,-0.2733,0.0
9201,0.0,1.0186,0.0,False,False,3.908,0.2491,3.0387,-3.9863,-3.131,3.7556,0.0002,-0.0004,0.0003,0.0029,-0.0008,0.007,0.3182,-0.1766,0.5718,0.8097,0.802,-0.26,0.01,0.0119,0.0417,0.0255,0.0449,-0.0196,-0.033,0.6219,0.0
9301,0.0,1.0159,0.0,False,False,3.9347,0.2492,3.0394,-3.9822,-3.131,3.8415,0.0,0.0023,0.0126,0.07,-0.0014,0.1801,0.2424,-0.174,0.571,0.8128,0.802,-0.26,0.01,0.0104,-0.018,-0.0221,0.008,0.0042,-0.0397,-1.9461,0.0
9401,0.0,1.0155,0.0,False,False,3.9723,0.2492,3.0412,-3.9714,-3.1249,3.9594,-0.0498,0.0006,0.0118,-0.0407,0.1515,-0.7679,0.2924,-0.1757,0.5633,0.8137,0.802,-0.26,0.01,-0.0582,-0.0614,0.0371,-0.0096,0.0597,-0.0633,1.205,0.0
9501,0.0,1.1811,-0.1168,False,False,2.0669,-1.5613,2.1176,-1.7535,-1.6321,-0.0247,0.3619,-0.0329,0.5939,2.5166,-0.1048,-0.3246,0.0028,-0.2642,0.7939,0.8545,0.802,-0.26,0.01,0.0683,-0.0526,-0.0419,0.0069,-0.0583,-0.0549,-1.8113,0.0
9601,0.0,0.9896,0.0,False,False,3.6398,0.2494,3.06,-3.8615,-3.1308,3.6542,0.0006,0.0002,0.011,0.0621,0.0061,0.2126,0.2379,-0.1202,0.6471,0.8254,0.802,-0.26,0.01,-0.0017,0.0487,0.0581,0.0065,-0.0196,0.0091,2.61,0.0
9701,0.0,0.9853,0.0021,False,False,3.6597,0.2494,3.0566,-3.8797,-3.1334,3.6149,-0.0002,-0.0,-0.0026,-0.0099,0.0029,-0.0186,0.0792,-0.1148,0.6485,0.8319,0.802,-0.26,0.01,0.0704,0.0357,0.0216,0.0724,0.0186,0.0667,-2.9145,0.0
9801,0.0,0.9866,0.0,False,False,3.6785,0.2493,3.0512,-3.9072,-3.1368,3.5783,-0.0012,-0.0,0.0001,0.0009,0.0011,0.0004,0.0032,-0.1167,0.6469,0.8343,0.802,-0.26,0.01,0.0363,-0.0584,-0.0107,-0.0204,0.0327,-0.0371,-2.1059,0.0
9901,0.0,0.998,-0.0008,False,False,3.683,0.2493,3.0532,-3.8966,-3.1359,3.6521,0.0004,0.0006,-0.0037,-0.0043,-0.0151,-0.005,0.2255,-0.1335,0.6361,0.8216,0.802,-0.26,0.01,-0.0224,-0.0725,0.0783,-0.009,-0.0762,-0.0496,1.264,0.0
10001,0.0,1.192,-0.1366,False,False,2.0265,-1.54,2.1363,-1.7779,-1.5857,-0.0404,-0.1162,0.2484,0.8556,2.4992,-0.4251,-0.3037,0.0017,-0.2711,0.807,0.835,0.802,-0.26,0.01,-0.0159,-0.0066,0.0203,0.0606,-0.0566,-0.0628,-1.5987,0.0
10101,0.0,1.016,0.0,False,False,3.574,0.2493,3.0523,-3.9019,-3.1349,4.3077,0.0014,-0.0001,-0.0118,-0.0568,-0.0108,-0.1263,0.3209,-0.1545,0.631,0.8222,0.802,-0.26,0.01,-0.0341,-0.0208,0.0769,0.0519,0.0714,-0.0743,0.9529,0.0
10201,0.0,1.0147,0.0,False,False,3.5994,0.2493,3.0486,-3.9258,-3.1342,4.2088,0.0006,0.0,-0.0018,-0.011,0.0039,-0.012,0.241,-0.1542,0.6282,0.8196,0.802,-0.26,0.01,-0.0775,-0.0018,-0.0077,-0.0528,-0.036,-0.0307,-0.5718,0.0
10301,0.0,1.0045,0.001,False,False,3.639,0.2493,3.0493,-3.9208,-3.134,4.3208,0.0044,0.0001,-0.0031,-0.0199,0.0029,-0.0621,0.0674,-0.1398,0.6383,0.8167,0.802,-0.26,0.01,-0.0517,0.0633,0.0362,0.0613,0.0054,0.0066,-2.2774,0.0
10401,0.0,1.02,0.0,False,False,3.6913,0.2492,3.0398,-3.9794,-3.1275,4.2054,-0.0029,0.0001,-0.0414,-0.1466,-0.0307,-0.1927,0.2925,-0.1656,0.6111,0.8206,0.802,-0.26,0.01,-0.0752,0.0386,-0.0477,0.0725,0.0149,-0.0565,0.6273,0.0
10501,0.0,1.1796,-0.145,False,False,2.0476,-1.5598,2.1624,-1.8177,-1.6206,-0.0345,0.1449,0.046,1.0716,2.5931,-0.3916,-0.3271,-0.0,-0.2622,0.7966,0.8382,0.802,-0.26,0.01,0.0317,-0.0402,0.0746,0.042,-0.077,-0.0647,-1.6708,0.0
10601,0.0,1.0071,-0.0005,False,False,3.925,0.2495,3.0618,-3.8516,-3.1312,3.8697,0.0001,0.001,0.0011,0.0137,-0.0101,0.0124,0.1382,-0.1604,0.5856,0.8124,0.802,-0.26,0.01,0.0404,-0.0574,0.0218,0.007,-0.0434,-0.073,-2.9493,0.0
10701,0.0,1.0096,0.0,False,False,3.942,0.2494,3.059,-3.8669,-3.1337,3.8433,-0.0023,0.0004,0.0014,0.0065,0.002,0.0105,0.178,-0.1644,0.5816,0.812,0.802,-0.26,0.01,0.0222,0.035,-0.022,0.0628,0.0789,0.0587,-1.5509,0.0
10801,0.0,1.0158,0.0,False,False,3.9935,0.2493,3.049,-3.9233,-3.1359,3.7482,-0.0001,-0.0,-0.0035,-0.0249,0.0032,0.0005,0.2664,-0.1734,0.5727,0.8116,0.802,-0.26,0.01,0.0486,-0.0692,-0.0134,-0.0129,0.0614,-0.07,2.6144,0.0
10901,0.0,1.0111,0.0,False,False,3.9955,0.2493,3.0489,-3.9241,-3.1362,3.7545,0.0008,-0.0,-0.0013,-0.0062,0.0001,-0.0241,0.1425,-0.168,0.5743,0.8135,0.802,-0.26,0.01,-0.0156,0.0042,0.0611,-0.0643,-0.0218,-0.0162,-2.1253,0.0
11001,0.0,1.1927,-0.2803,False,False,2.0719,-1.5238,2.1531,-1.8773,-1.6516,-0.0188,0.2853,-0.1027,1.0816,-3.148,-0.2428,2.1665,-0.0633,-0.2697,0.8119,0.8308,0.802,-0.26,0.01,0.0742,0.0275,0.0763,0.0565,-0.0754,-0.0404,-0.8783,0.0
11101,0.0,1.0033,0.0,False,False,4.1199,0.2497,3.0767,-3.7537,-3.114,3.9744,-0.0514,0.0001,0.0061,0.0467,0.005,0.0861,0.2924,-0.1631,0.5637,0.8096,0.802,-0.26,0.01,-0.0311,-0.0735,0.037,-0.077,-0.0687,-0.0169,1.7143,0.0
11201,0.0,1.0042,0.0,False,False,4.1473,0.2496,3.0729,-3.7818,-3.117,3.9232,0.0037,0.0001,-0.0006,-0.0009,-0.0041,-0.0107,0.3074,-0.1657,0.5577,0.8095,0.802,-0.26,0.01,-0.0578,0.0038,-0.0284,0.0791,-0.0443,0.0211,1.545,0.0
11301,0.0,1.0046,0.0,False,False,4.181,0.2495,3.0666,-3.8226,-3.1219,3.8405,0.002,-0.0,-0.0049,0.0079,-0.037,-0.065,0.2103,-0.1661,0.5576,0.8126,0.802,-0.26,0.01,-0.0312,-0.0182,0.0515,-0.0426,0.0535,-0.0377,-0.0008,0.0
11401,0.0,1.0065,0.0,False,False,4.1853,0.2494,3.0606,-3.8576,-3.1276,3.7634,-0.0003,-0.0001,-0.0062,-0.0304,-0.0003,0.0898,0.1929,-0.168,0.5574,0.8143,0.802,-0.26,0.01,0.0699,-0.0031,-0.0079,0.0079,-0.0422,0.0267,0.5893,0.0
11501,0.0,1.1986,-0.1281,False,False,2.0672,-1.5174,2.1436,-1.8661,-1.6343,-0.0408,0.2646,0.4366,0.9485,1.8798,0.0352,-0.4644,-0.0,-0.2752,0.8142,0.8285,0.802,-0.26,0.01,0.063,0.0319,0.0454,-0.0615,-0.0738,-0.0794,-2.6107,0.0
11601,0.0,0.9714,0.0,False,False,3.0857,0.2495,2.8457,-4.6671,-3.1214,-0.0627,0.005,0.0011,-0.0037,0.0625,-0.0577,0.0525,0.3684,-0.0817,0.6926,0.8159,0.802,-0.26,0.01,-0.0261,0.0695,-0.0267,-0.0011,-0.0342,0.02,1.2963,0.0
11701,0.0,1.002,0.0,False,False,3.3485,0.2495,2.8455,-4.6625,-3.127,-0.0465,-0.0054,0.0002,0.0005,-0.0005,0.0015,-0.0108,0.2219,-0.1266,0.6655,0.816,0.802,-0.26,0.01,0.0644,0.0578,-0.0745,0.0376,-0.042,-0.0179,-1.8716,0.0
11801,0.0,1.0203,0.0,False,False,3.6488,0.2495,2.8455,-4.6625,-3.127,-0.0443,0.0028,0.0001,-0.0,0.0001,-0.0001,0.0099,0.1062,-0.1633,0.6195,0.8155,0.802,-0.26,0.01,-0.0265,-0.0089,-0.0013,0.0526,0.0058,-0.0796,-2.5997,0.0
11901,0.0,1.0102,-0.0038,False,False,3.9601,0.2495,2.8455,-4.6626,-3.1274,-0.0705,0.2496,0.0,-0.0002,0.0013,0.001,-0.0011,0.2433,-0.1672,0.5735,0.8168,0.802,-0.26,0.01,0.0722,0.0093,-0.0261,-0.0529,-0.0338,0.0111,-0.776,0.0
12001,0.0,1.1761,-0.1502,False,False,2.064,-1.5801,2.1602,-1.8032,-1.6413,-0.0059,0.3658,-0.1828,0.9988,2.7094,-0.3179,-0.1188,-0.0,-0.2595,0.7933,0.8462,0.802,-0.26,0.01,0.0679,-0.079,0.0575,0.0278,-0.0783,-0.0244,-0.9508,0.0
12101,0.0,0.9925,0.0,False,False,3.5764,0.2492,3.0465,-3.9391,-3.1307,0.6322,0.0029,0.0009,-0.0001,0.0096,-0.0066,0.0251,0.1694,-0.1231,0.6482,0.8198,0.802,-0.26,0.01,-0.0591,-0.031,-0.0099,-0.0625,-0.0389,0.0712,-1.3076,0.0
12201,0.0,0.9937,0.001,False,False,3.577,0.2492,3.0427,-3.9627,-3.1289,0.5819,-0.0058,0.0004,0.0031,0.0187,-0.0019,0.0535,0.2512,-0.1233,0.651,0.8208,0.802,-0.26,0.01,0.069,0.0687,-0.0445,0.0158,-0.0278,0.0016,2.569,0.0
12301,0.0,0.9824,-0.0007,False,False,3.5852,0.2493,3.0488,-3.9237,-3.1308,0.7051,0.0005,-0.0001,-0.002,-0.014,0.0028,-0.0147,0.2975,-0.1108,0.6516,0.8221,0.802,-0.26,0.01,0.0202,-0.0503,0.0693,0.0268,0.0189,-0.032,1.1376,0.0
12401,0.0,0.9967,0.0,False,False,3.6152,0.2492,3.0408,-3.9739,-3.1277,0.5993,0.001,-0.0005,-0.0345,-0.2157,-0.0058,-1.3415,0.1419,-0.13,0.6421,0.819,0.802,-0.26,0.01,-0.0792,0.0137,-0.0224,-0.0563,-0.002,0.0142,-2.3081,0.0
12501,0.0,1.1783,-0.1447,False,False,2.0693,-1.5558,2.1558,-1.8044,-1.6294,-0.0379,0.3852,0.0623,1.0361,2.6914,-0.008,-0.4347,0.0455,-0.264,0.7897,0.8391,0.802,-0.26,0.01,0.077,-0.0355,0.0671,0.0787,-0.0461,-0.0783,0.4259,0.0
12601,0.0,0.9948,0.0019,False,False,3.3375,0.2495,2.8455,-4.6625,-3.127,-0.0451,-0.0142,0.0007,0.0001,0.0011,0.0014,0.019,0.3477,-0.1173,0.6691,0.8163,0.802,-0.26,0.01,0.0188,-0.061,0.023,0.0181,0.0522,0.0491,2.966,0.0
12701,0.0,1.0113,0.0,False,False,3.6321,0.2495,2.8455,-4.6626,-3.1273,0.0162,0.0049,0.0001,-0.0009,-0.0015,-0.0006,0.0257,0.2242,-0.1517,0.6255,0.8148,0.802,-0.26,0.01,0.0056,-0.0431,-0.0413,-0.0737,-0.0007,-0.0527,-1.4821,0.0
12801,0.0,1.0136,-0.0001,False,False,3.8557,0.2495,2.8455,-4.6625,-3.1271,-0.0518,0.0006,-0.0,-0.0002,-0.0009,0.0004,-0.0042,0.1971,-0.1662,0.5889,0.8161,0.802,-0.26,0.01,-0.0016,0.0241,-0.0463,-0.0765,-0.0318,0.0177,-1.3992,0.0
12901,0.0,1.0073,0.0,False,False,4.0584,0.2495,2.8455,-4.6626,-3.127,-0.0495,-0.1284,0.0001,-0.0031,0.0502,-0.0744,-0.2831,0.2539,-0.1688,0.5572,0.8162,0.802,-0.26,0.01,-0.0451,-0.0411,-0.0196,0.0365,-0.073,0.0686,-1.3684,0.0
13001,0.0,1.1683,-0.1345,False,False,2.0598,-1.5735,2.1596,-1.8121,-1.6326,-0.0181,0.3079,-0.1124,1.0009,2.6142,-0.2956,-0.2241,0.1659,-0.2553,0.7834,0.8483,0.802,-0.26,0.01,0.0585,-0.0669,0.0579,0.016,-0.0707,-0.0414,3.0696,0.0
13101,0.0,0.9709,0.0,False,False,4.7857,0.2501,3.0954,-3.5037,-3.0875,1.4885,-0.0027,0.0011,-0.0004,0.0084,-0.015,-0.0237,0.3733,-0.1355,0.5416,0.8137,0.802,-0.26,0.01,-0.0345,-0.0212,0.0406,0.0521,0.0037,0.0268,1.9144,0.0
13201,0.0,0.9611,0.0,False,False,4.9396,0.25,3.0946,-3.5499,-3.0781,1.4527,-0.3856,-0.0002,-0.011,0.1604,-0.1926,-0.1307,0.3181,-0.1318,0.516,0.8129,0.802,-0.26,0.01,-0.0563,-0.0659,0.0215,0.053,0.078,-0.0557,1.3984,0.0
13301,0.0,0.951,-0.0004,False,False,5.0808,0.25,3.0936,-3.556,-3.0844,1.4522,0.0117,-0.0,-0.0005,-0.0084,0.0027,-0.0427,0.3826,-0.1255,0.4989,0.8124,0.802,-0.26,0.01,-0.0099,-0.0724,0.0554,0.0695,-0.0355,-0.0001,1.9184,0.0
13401,0.0,0.9511,0.0,False,False,5.0929,0.25,3.0946,-3.5314,-3.0842,1.4789,-0.0038,-0.0002,-0.0002,-0.0031,0.0066,0.0619,0.3417,-0.1262,0.4963,0.8129,0.802,-0.26,0.01,-0.0601,0.0209,-0.0711,0.0611,-0.0052,-0.0059,3.1147,0.0
13501,0.0,1.1827,-0.162,False,False,2.0629,-1.5799,2.163,-1.8179,-1.6386,-0.034,0.3518,-0.1788,1.014,2.5974,-0.311,-0.3666,0.0,-0.264,0.7996,0.8429,0.802,-0.26,0.01,0.0654,-0.0783,0.0612,-0.0017,-0.0748,-0.072,-3.0856,0.0
13601,0.0,0.992,0.0,False,False,3.7037,0.2493,3.0508,-3.9102,-3.1334,0.5695,0.0018,0.0004,0.0054,0.0448,-0.0095,0.0715,0.2484,-0.1273,0.6355,0.8239,0.802,-0.26,0.01,-0.0116,0.0261,0.0467,0.0217,-0.0258,0.0733,-2.1565,0.0
13701,0.0,0.9908,0.0,False,False,3.7103,0.2493,3.048,-3.9287,-3.1312,0.5396,0.0038,0.0003,0.0184,0.1243,-0.0198,0.1451,0.2803,-0.1263,0.6348,0.8249,0.802,-0.26,0.01,-0.0665,0.0468,-0.0755,-0.0208,0.0041,-0.0058,-0.6716,0.0
13801,0.0,0.9898,0.0033,False,False,3.7084,0.2492,3.0473,-3.9334,-3.1306,0.5344,-0.0033,0.0001,0.0025,0.0208,-0.0055,0.0262,0.3174,-0.1244,0.6366,0.8259,0.802,-0.26,0.01,0.0531,0.0632,-0.0767,-0.018,-0.0344,0.0526,1.8037,0.0
13901,0.0,0.9952,0.0,False,False,3.7219,0.2492,3.0447,-3.9498,-3.1289,0.5102,-0.008,0.0011,0.0009,0.0128,-0.0052,0.013,0.2828,-0.1315,0.6333,0.8238,0.802,-0.26,0.01,0.0692,0.038,-0.0423,0.0748,0.0448,0.061,0.464,0.0
14001,0.0,1.1903,-0.1576,False,False,2.0564,-1.5795,2.1695,-1.8247,-1.6247,-0.0284,0.2874,-0.1612,1.0855,2.621,-0.3062,-0.2782,0.0,-0.2695,0.806,0.838,0.802,-0.26,0.01,0.0536,-0.0759,0.0787,0.0098,-0.0585,-0.0597,-2.0231,0.0
14101,0.0,0.8706,0.0,False,False,5.5786,-0.0479,3.0668,-3.2906,-3.093,4.7418,0.1273,0.4145,0.0268,-0.6116,-0.0127,-0.1242,0.1362,-0.0599,0.411,0.8138,0.802,-0.26,0.01,0.0448,0.0529,0.0115,0.0431,-0.0773,-0.0318,2.4449,0.0
14201,0.0,0.7277,0.0,False,False,6.0846,0.2491,3.0385,-3.9873,-3.1292,4.0862,0.0,0.0007,0.0421,0.238,-0.0169,0.7666,0.3003,0.0821,0.3923,0.8183,0.802,-0.26,0.01,0.0558,-0.0438,0.0779,0.0241,-0.0784,-0.0268,0.8961,0.0
14301,0.0,0.736,0.0,False,False,6.2078,0.2493,3.0517,-3.9039,-3.1351,4.423,0.0001,-0.0001,-0.0074,-0.0344,0.0073,0.0598,0.1572,0.0748,0.4001,0.8188,0.802,-0.26,0.01,0.0699,-0.074,0.0675,0.0666,-0.0226,-0.0035,0.0127,0.0
14401,0.0,0.7297,-0.0011,False,False,6.2098,0.2493,3.0517,-3.904,-3.135,4.4272,-0.0005,-0.0002,-0.0173,-0.0846,-0.0294,-0.1956,0.191,0.0815,0.4016,0.8209,0.802,-0.26,0.01,0.0727,-0.0618,0.0423,0.0483,-0.047,0.0415,-2.0513,0.0
14501,0.0,1.1784,-0.135,False,False,2.0599,-1.5606,2.1627,-1.8147,-1.6312,-0.0068,0.2834,0.0262,1.0898,2.6376,-0.2419,-0.1196,0.0,-0.2619,0.7945,0.8383,0.802,-0.26,0.01,0.0576,-0.0425,0.0785,0.0613,-0.0711,-0.0231,-1.7883,0.0
14601,0.0,0.9817,0.0,False,False,3.3836,0.2492,3.0412,-3.9717,-3.1277,0.9063,-0.0,0.0015,0.1321,0.7447,-0.0271,2.2544,0.1244,-0.1033,0.6689,0.8158,0.802,-0.26,0.01,-0.0565,-0.0393,0.069,0.0651,-0.0299,0.03,-2.3214,0.0
14701,0.0,1.0117,0.0,False,False,3.4383,0.2495,2.8455,-4.6624,-3.1272,-0.4453,-0.031,0.0001,-0.0007,-0.0024,-0.0009,-0.0775,0.3516,-0.1389,0.6602,0.8242,0.802,-0.26,0.01,0.0481,0.0174,0.0611,-0.0644,-0.002,-0.0357,1.9608,0.0
14801,0.0,1.0236,0.0,False,False,3.6442,0.2495,2.8455,-4.6625,-3.1271,-0.4437,0.0008,0.0009,-0.0005,-0.0044,0.0019,0.0006,0.3364,-0.1634,0.6289,0.8219,0.802,-0.26,0.01,-0.0314,0.0435,-0.0587,-0.0162,-0.0631,0.0236,0.703,0.0
14901,0.0,1.0184,0.0,False,False,3.9418,0.2495,2.8455,-4.6626,-3.1272,-0.4477,0.0029,0.0002,-0.0004,-0.0035,0.0023,0.0009,0.3643,-0.1736,0.58,0.8248,0.802,-0.26,0.01,-0.0228,-0.0294,0.0317,-0.0574,-0.0248,0.0343,0.5903,0.0
15001,0.0,1.1831,-0.1388,False,False,2.0657,-1.5761,2.1682,-1.826,-1.6331,0.0106,0.3824,-0.1369,1.0842,2.6285,-0.182,0.0343,-0.0,-0.2652,0.7984,0.8407,0.802,-0.26,0.01,0.0722,-0.0706,0.0791,0.0167,-0.0566,0.0035,-1.6203,0.0
15101,0.0,0.9611,-0.0002,False,False,3.5195,0.2496,3.0705,-3.798,-3.1161,1.1992,0.0059,0.0004,-0.0019,-0.0143,0.0014,-0.0394,0.384,-0.0828,0.6646,0.8121,0.802,-0.26,0.01,-0.067,0.0195,0.0325,-0.0167,-0.0792,0.0401,2.5867,0.0
15201,0.0,0.9885,0.0,False,False,3.5551,0.2492,3.0421,-3.9654,-3.1265,0.6715,0.0001,0.0006,-0.0006,-0.0045,0.0006,-0.0185,0.1944,-0.1178,0.651,0.8193,0.802,-0.26,0.01,-0.0752,0.0238,-0.0022,0.0597,-0.0258,0.0742,-0.4375,0.0
15301,0.0,0.9853,0.0103,False,False,3.5673,0.2492,3.0397,-3.9798,-3.1259,0.645,-0.0019,0.004,-0.0023,-0.0153,0.0013,-0.0122,0.2777,-0.114,0.6516,0.821,0.802,-0.26,0.01,0.0543,-0.0172,-0.0053,-0.0456,-0.0593,0.0494,2.6225,0.0
15401,0.0,1.0012,0.0052,False,False,3.5911,0.249,3.0271,-4.0463,-3.1249,0.4746,0.0009,-0.0001,-0.0044,-0.0181,-0.0019,-0.0652,0.2011,-0.1338,0.6448,0.819,0.802,-0.26,0.01,0.0143,0.0556,0.0502,0.0459,-0.0686,-0.0444,1.1532,0.0
15501,0.0,1.1754,-0.1423,False,False,2.0466,-1.5675,2.1654,-1.8122,-1.6206,-0.026,0.1515,-0.0295,1.0881,2.6854,-0.4396,-0.2386,0.0752,-0.2594,0.7926,0.8389,0.802,-0.26,0.01,0.0313,-0.0537,0.0787,0.0521,-0.0767,-0.05,1.3967,0.0
15601,0.0,0.9928,-0.0015,False,False,3.7168,0.2492,3.0452,-3.9469,-3.1288,0.6711,-0.0003,0.0,-0.0015,0.0004,-0.0061,-0.0271,0.2281,-0.1293,0.6326,0.8207,0.802,-0.26,0.01,0.0718,0.0029,0.0395,0.0194,-0.0236,0.017,-1.1003,0.0
15701,0.0,1.0041,0.0027,False,False,3.7326,0.2491,3.0321,-4.0214,-3.1255,0.4779,-0.0025,0.0001,0.0009,0.0048,0.0002,0.0036,0.2668,-0.1427,0.6287,0.8204,0.802,-0.26,0.01,0.035,0.0063,-0.0101,-0.0319,-0.0582,0.0438,1.9498,0.0
15801,0.0,0.9953,0.0,False,False,3.7444,0.2492,3.0414,-3.9698,-3.1263,0.6627,0.0027,0.0004,-0.0007,0.0008,-0.0053,0.0348,0.2277,-0.1335,0.6284,0.8199,0.802,-0.26,0.01,-0.0667,0.0649,-0.0659,0.0742,-0.0182,-0.0453,-0.5059,0.0
15901,0.0,0.9934,0.0,False,False,3.7602,0.2492,3.0398,-3.9793,-3.1263,0.6345,-0.0005,0.0035,0.0174,0.0996,0.0104,0.3599,0.2684,-0.1318,0.6274,0.8212,0.802,-0.26,0.01,-0.0664,0.0711,0.0508,-0.0746,-0.0162,0.0519,0.9409,0.0
16001,0.0,1.1771,-0.1546,False,False,2.0417,-1.5759,2.1682,-1.8173,-1.6171,0.033,0.1148,-0.1101,1.0822,2.6418,-0.5337,0.3158,0.0368,-0.2595,0.7963,0.8408,0.802,-0.26,0.01,0.0223,-0.0683,0.0771,0.0224,-0.0778,0.0505,0.5893,0.0
16101,0.0,0.9783,0.0,False,False,3.9158,0.2499,3.0865,-3.6633,-3.0978,1.2857,-0.0041,-0.0004,0.0008,0.0086,0.0045,0.0453,0.2392,-0.115,0.6298,0.8142,0.802,-0.26,0.01,0.069,0.0741,-0.0481,-0.0348,-0.0229,-0.0688,-1.8899,0.0
16201,0.0,0.9896,-0.0009,False,False,3.9303,0.2495,3.0667,-3.8219,-3.122,0.6912,0.0003,0.0001,0.0001,-0.0002,0.0003,-0.0121,0.2779,-0.1325,0.6138,0.8242,0.802,-0.26,0.01,0.0046,-0.0168,0.0767,-0.052,0.0672,0.006,0.1241,0.0
16301,0.0,0.9883,0.0,False,False,3.9439,0.2494,3.0571,-3.8766,-3.1314,0.5295,0.0016,0.0001,0.0052,0.0342,-0.0086,-0.013,0.4143,-0.1315,0.6117,0.8316,0.802,-0.26,0.01,-0.0192,0.0731,-0.0748,0.0388,-0.007,-0.0149,-1.9592,0.0
16401,0.0,0.9894,0.0,False,False,3.9536,0.2494,3.0548,-3.8885,-3.1337,0.5141,0.0013,-0.0004,0.0021,0.0081,0.006,0.0022,0.411,-0.1336,0.6092,0.8316,0.802,-0.26,0.01,-0.0235,-0.0457,-0.0541,-0.0379,0.0508,-0.0465,-0.5394,0.0
16501,0.0,1.1863,-0.1483,False,False,2.0684,-1.5795,2.172,-1.8568,-1.643,-0.0177,0.4098,-0.1775,1.083,2.3662,-0.2293,-0.2329,0.0,-0.2663,0.8032,0.842,0.802,-0.26,0.01,0.0768,-0.0771,0.0784,-0.0644,-0.071,-0.0456,-2.9841,0.0
